ITEM_ID,DOMAIN_ID,MISSING_ATTRIBUTES_PI,MISSING_ATTRIBUTES_FT
MLB938192701,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938192278,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938191469,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938190794,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938190297,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938189371,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938188997,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938188162,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB938187549,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938187172,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938186125,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938185594,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938184492,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938183581,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938182765,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938181746,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938180906,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938180683,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938179745,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938179351,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938179056,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938178777,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938178543,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938176899,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938176829,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938176716,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938176583,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938175577,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938175491,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938175292,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938174779,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938173712,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938172237,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938172121,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB938171791,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938169562,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938169541,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938168646,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938165008,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938164456,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938163541,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938161967,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938161661,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB938161073,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938160068,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938159931,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938158942,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938157328,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938157031,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938155707,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938155494,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938153352,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938153041,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938152891,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938152235,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938150393,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938149873,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938149499,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938147832,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938147262,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938146813,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938146778,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938146095,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938145903,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938145760,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938145025,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938144900,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938144662,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938144640,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938143523,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938142917,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938139637,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB938139303,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938139158,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938138642,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938137347,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938137248,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938135722,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938135449,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938134880,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938133909,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938131964,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938131675,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938131259,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938130074,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938126527,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938126372,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938125441,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938125366,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938125112,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938124785,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938122599,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938120105,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938119310,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938118712,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938118603,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938116911,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938116659,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938115703,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938115006,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938113418,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938111465,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938111231,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938110494,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938109651,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938107887,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938107066,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938106909,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938106253,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938105544,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938103836,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938103181,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938103054,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
